step,epoch,phase,layer,weight_delta_abs,weight_delta_rel,grad_cossim_safety_vs_math,cossim_intra_math,cossim_intra_safety,train_loss
100,1,finetune,layer_20.mlp_down,0.2987799644470215,0.008578724256721253,-0.011165651492774487,0.0008647762588225305,0.11827307939529419,0.9269362092018127
100,1,finetune,layer_21.attn_o,0.11514361202716827,0.0048815254162968185,-0.010898838751018047,0.001848262152634561,0.1901288591325283,0.9269362092018127
100,1,finetune,layer_21.mlp_down,0.3056876063346863,0.008718597397808541,-0.004973899107426405,-0.0024067032281891443,0.14890339598059654,0.9269362092018127
100,1,finetune,layer_22.attn_o,0.12128481268882751,0.005027318746468748,-0.0045942701399326324,0.004232998471707106,0.30147285759449005,0.9269362092018127
100,1,finetune,layer_22.mlp_down,0.3072730004787445,0.008727365904268458,-0.0067104254849255085,-0.0007945563629618846,0.154830077663064,0.9269362092018127
100,1,finetune,layer_23.attn_o,0.11508618295192719,0.004698931651246423,-0.007201555650681257,-0.004068364389240742,0.23401732370257378,0.9269362092018127
100,1,finetune,layer_23.mlp_down,0.304563045501709,0.008679185380762856,-0.011499441228806973,-0.003734471320058219,0.2140263132750988,0.9269362092018127
100,1,finetune,layer_24.attn_o,0.12138771265745163,0.005054704478716612,-0.0054249451495707035,-0.006267846649279818,0.21697736904025078,0.9269362092018127
100,1,finetune,layer_24.mlp_down,0.3235428035259247,0.009313130956055246,-0.008216219954192638,-0.009907444415148348,0.24818599969148636,0.9269362092018127
100,1,finetune,layer_25.attn_o,0.12873511016368866,0.005752382919061025,-0.0030910030473023653,-0.009356165071949363,0.27383602410554886,0.9269362092018127
100,1,finetune,layer_25.mlp_down,0.3378140330314636,0.010412968208294031,-0.015847548842430115,0.0013445951044559479,0.26028190553188324,0.9269362092018127
150,1,finetune,layer_0.attn_o,0.12491526454687119,0.005365819333194966,0.015954483300447464,0.017971158493310213,0.23407193273305893,0.9034736752510071
150,1,finetune,layer_0.mlp_down,0.3175618052482605,0.008963921050724279,0.010188656859099865,0.01364979074060102,0.13344605453312397,0.9034736752510071
150,1,finetune,layer_1.attn_o,0.12528729438781738,0.0051827651776659624,0.016792915761470795,-0.0009413321095053107,0.13987446576356888,0.9034736752510071
150,1,finetune,layer_1.mlp_down,0.33066290616989136,0.009391834391866968,0.0043909307569265366,0.0040497094742022455,0.12298235669732094,0.9034736752510071
150,1,finetune,layer_2.attn_o,0.12570908665657043,0.00533393418336546,0.007350234780460596,0.006926644186023623,0.0896976264193654,0.9034736752510071
150,1,finetune,layer_2.mlp_down,0.3276905119419098,0.009410970026245724,0.003538647200912237,0.005692213017027825,0.10315247438848019,0.9034736752510071
150,1,finetune,layer_3.attn_o,0.11814266443252563,0.005010061348616231,0.01185032818466425,0.005680639354977757,0.160934966057539,0.9034736752510071
150,1,finetune,layer_3.mlp_down,0.32295113801956177,0.009194436306638413,0.0011908719316124916,0.00653218905790709,0.14035256206989288,0.9034736752510071
150,1,finetune,layer_4.attn_o,0.12262798100709915,0.005260627822450459,0.0027749892324209213,0.007691916689509526,0.12515630759298801,0.9034736752510071
150,1,finetune,layer_4.mlp_down,0.33117353916168213,0.009638817964285918,6.406926695490256e-05,0.005258376622805372,0.1285074483603239,0.9034736752510071
150,1,finetune,layer_5.attn_o,0.12258493900299072,0.005033698741610597,0.0015229593263939023,0.0006934060947969556,0.17392393946647644,0.9034736752510071
150,1,finetune,layer_5.mlp_down,0.33216550946235657,0.009784497178823398,0.0011870632879436016,0.0016189154412131757,0.119206503033638,0.9034736752510071
150,1,finetune,layer_6.attn_o,0.12608255445957184,0.005576806388000329,0.007142678368836641,0.007068094564601779,0.2212856449186802,0.9034736752510071
150,1,finetune,layer_6.mlp_down,0.33155420422554016,0.009639384355817496,-0.00047661710414104164,0.003992001235019416,0.14161691069602966,0.9034736752510071
150,1,finetune,layer_7.attn_o,0.1228618323802948,0.0049568000229466,0.001989505486562848,0.002167799466405995,0.1786922626197338,0.9034736752510071
150,1,finetune,layer_7.mlp_down,0.32803091406822205,0.009511776150036785,-0.0029323070775717497,0.0017734449938870966,0.11711921729147434,0.9034736752510071
150,1,finetune,layer_8.attn_o,0.13067814707756042,0.005409552594375619,-0.0024348818697035313,0.0035535166098270565,0.2019653096795082,0.9034736752510071
150,1,finetune,layer_8.mlp_down,0.3228199779987335,0.009355987689224899,0.004531481768935919,0.00305113906506449,0.13054674677550793,0.9034736752510071
150,1,finetune,layer_9.attn_o,0.12248630821704865,0.00492757974424763,0.005600410513579845,0.002744815341429785,0.179128285497427,0.9034736752510071
150,1,finetune,layer_9.mlp_down,0.31546807289123535,0.009251387740672891,0.005267859436571598,0.010729285480920225,0.17192215844988823,0.9034736752510071
150,1,finetune,layer_10.attn_o,0.12394356727600098,0.0052277294383703005,0.010121622122824192,0.012289253936614841,0.20774459466338158,0.9034736752510071
150,1,finetune,layer_10.mlp_down,0.32376089692115784,0.009588628014466716,3.223366366000846e-05,0.009419987793080509,0.19462770596146584,0.9034736752510071
150,1,finetune,layer_11.attn_o,0.12494814395904541,0.005082423294631995,-0.0004944673855789006,0.006634122168179601,0.22180262953042984,0.9034736752510071
150,1,finetune,layer_11.mlp_down,0.31903931498527527,0.009565414162396492,-0.008388333022594452,0.006908773517352529,0.20839617028832436,0.9034736752510071
150,1,finetune,layer_12.attn_o,0.1272517591714859,0.005280273327748126,-0.00031575182219967246,0.00619272538824589,0.2735905312001705,0.9034736752510071
150,1,finetune,layer_12.mlp_down,0.32133248448371887,0.0096545880446058,0.0013238828396424651,0.004746641847305,0.2101411558687687,0.9034736752510071
150,1,finetune,layer_13.attn_o,0.12604522705078125,0.0052171132746888825,6.474586552940309e-05,0.005219607803155668,0.16203847900032997,0.9034736752510071
150,1,finetune,layer_13.mlp_down,0.3169311285018921,0.009491021600684409,-0.007256033830344677,0.002837427891790867,0.21642685309052467,0.9034736752510071
150,1,finetune,layer_14.attn_o,0.12056485563516617,0.005127315309107086,-0.0050119985826313496,0.00785464490763843,0.21585731953382492,0.9034736752510071
150,1,finetune,layer_14.mlp_down,0.3137552738189697,0.00935698333561971,-0.0034746539313346148,0.0048093030927702785,0.1824687458574772,0.9034736752510071
150,1,finetune,layer_15.attn_o,0.12115658819675446,0.005170682933711423,-0.0063433535397052765,0.010079678933834657,0.22195152565836906,0.9034736752510071
150,1,finetune,layer_15.mlp_down,0.3081267476081848,0.009108842191365806,0.0022363527677953243,0.00858331099152565,0.1472881156951189,0.9034736752510071
150,1,finetune,layer_16.attn_o,0.12225017696619034,0.005117880276246965,0.003131205914542079,0.003696462430525571,0.13980481401085854,0.9034736752510071
150,1,finetune,layer_16.mlp_down,0.29789304733276367,0.008719318036157544,0.00381942605599761,0.005204637716815341,0.15885909460484982,0.9034736752510071
150,1,finetune,layer_17.attn_o,0.11572989076375961,0.004914823632734787,0.009812750853598118,0.006709697365295142,0.1811572127044201,0.9034736752510071
150,1,finetune,layer_17.mlp_down,0.2962743043899536,0.008718755135841926,0.0103494543582201,0.0047854341100901365,0.18461496382951736,0.9034736752510071
150,1,finetune,layer_18.attn_o,0.11803846061229706,0.004860670061584686,0.0054911659099161625,0.010675016324967146,0.236506849527359,0.9034736752510071
150,1,finetune,layer_18.mlp_down,0.29058778285980225,0.008478379869950025,0.006589751224964857,0.010680619161576033,0.1351605113595724,0.9034736752510071
150,1,finetune,layer_19.attn_o,0.11531636863946915,0.004868291686672877,0.013253812678158283,0.03810169092321303,0.2886555828154087,0.9034736752510071
150,1,finetune,layer_19.mlp_down,0.28460025787353516,0.008225644484792304,0.009059849195182323,0.01846533443313092,0.12903008610010147,0.9034736752510071
150,1,finetune,layer_20.attn_o,0.10847870260477066,0.004503152854181768,0.009061702527105808,0.02782226470299065,0.12376650422811508,0.9034736752510071
150,1,finetune,layer_20.mlp_down,0.29781508445739746,0.00855105758913858,0.008945039473474026,0.015298092010198161,0.14595528692007065,0.9034736752510071
150,1,finetune,layer_21.attn_o,0.11124362796545029,0.004716164592660047,0.016373608261346817,0.031319539761170745,0.1964142844080925,0.9034736752510071
150,1,finetune,layer_21.mlp_down,0.3084431290626526,0.008797216150256495,0.00849596131592989,0.019445972095127217,0.17838969640433788,0.9034736752510071
150,1,finetune,layer_22.attn_o,0.11388806253671646,0.004720714742726217,0.013758180662989616,0.02493813500041142,0.34289174154400826,0.9034736752510071
150,1,finetune,layer_22.mlp_down,0.3060687780380249,0.008693207070663046,0.009301584213972092,0.02087944876984693,0.15478061512112617,0.9034736752510071
150,1,finetune,layer_23.attn_o,0.10642899572849274,0.004345455065367253,0.011291774921119213,0.03683559171622619,0.20739051699638367,0.9034736752510071
150,1,finetune,layer_23.mlp_down,0.30088338255882263,0.008574332851121733,0.005333605222404003,0.032929199980571866,0.19719479605555534,0.9034736752510071
150,1,finetune,layer_24.attn_o,0.11575634777545929,0.004820197769980817,0.01098546665161848,0.02767778979614377,0.2167145386338234,0.9034736752510071
150,1,finetune,layer_24.mlp_down,0.31670886278152466,0.00911646204587494,0.005291925277560949,0.026138691493542865,0.2098303586244583,0.9034736752510071
150,1,finetune,layer_25.attn_o,0.1206478476524353,0.005390978273292111,0.0002812657330650836,0.0257601176854223,0.23576175048947334,0.9034736752510071
150,1,finetune,layer_25.mlp_down,0.32088571786880493,0.009891273196671822,-0.00864909403026104,0.025180381257086992,0.1816473938524723,0.9034736752510071
200,1,finetune,layer_0.attn_o,0.11514811217784882,0.0049462383824899515,0.001989890355616808,0.014461100101470947,0.29110587015748024,0.8889834433794022
200,1,finetune,layer_0.mlp_down,0.2957875728607178,0.008349256702459038,0.004068305715918541,0.007932092245027889,0.17947608046233654,0.8889834433794022
200,1,finetune,layer_1.attn_o,0.1149650365114212,0.0047557458576142865,-0.0009646164253354073,-0.004867142764851451,0.19972428679466248,0.8889834433794022
200,1,finetune,layer_1.mlp_down,0.30845797061920166,0.008761097180513851,-0.0011079419637098908,0.00014607107732445002,0.18339162692427635,0.8889834433794022
200,1,finetune,layer_2.attn_o,0.1146535575389862,0.004864809574236282,-0.00614804495126009,0.004700534627772868,0.13718494959175587,0.8889834433794022
200,1,finetune,layer_2.mlp_down,0.29736292362213135,0.008539954038751464,-0.0046123783104121685,0.0012847671823692508,0.13922954816371202,0.8889834433794022
200,1,finetune,layer_3.attn_o,0.11204743385314941,0.00475155936876564,-0.004028464201837778,0.005579647549893707,0.20428811013698578,0.8889834433794022
200,1,finetune,layer_3.mlp_down,0.30066749453544617,0.008559958418569017,-0.003511709626764059,0.007245168282679515,0.1951835211366415,0.8889834433794022
200,1,finetune,layer_4.attn_o,0.11370442062616348,0.004877794119963167,0.001060314243659377,0.004054803401231766,0.1795734092593193,0.8889834433794022
200,1,finetune,layer_4.mlp_down,0.30428004264831543,0.00885602276968951,-0.0019654077477753162,0.004504321372223785,0.1690045353025198,0.8889834433794022
200,1,finetune,layer_5.attn_o,0.11367954313755035,0.004668000864703739,0.0033167859073728323,0.0046322481939569116,0.20665600895881653,0.8889834433794022
200,1,finetune,layer_5.mlp_down,0.30596399307250977,0.009012615270760943,-0.002173952991142869,0.004299102758523077,0.15024096705019474,0.8889834433794022
200,1,finetune,layer_6.attn_o,0.1135900691151619,0.005024217598560356,0.00543424766510725,0.010714167379774153,0.2611190155148506,0.8889834433794022
200,1,finetune,layer_6.mlp_down,0.3010176718235016,0.008751531359016148,-0.008198742754757404,0.008815468347165734,0.17795507982373238,0.8889834433794022
200,1,finetune,layer_7.attn_o,0.11409301310777664,0.004603015000202195,-0.008629179559648037,0.015028664143756032,0.19787301495671272,0.8889834433794022
200,1,finetune,layer_7.mlp_down,0.30106982588768005,0.00872994935906614,-0.009945536032319069,0.007027011190075427,0.15494972653687,0.8889834433794022
200,1,finetune,layer_8.attn_o,0.11608894169330597,0.004805603048354888,-0.012021654285490513,0.009703048504889011,0.2324845939874649,0.8889834433794022
200,1,finetune,layer_8.mlp_down,0.2919444441795349,0.008461071630376724,-0.013408079743385315,0.008855561027303338,0.1653736513108015,0.8889834433794022
200,1,finetune,layer_9.attn_o,0.1116417869925499,0.004491291702887024,-0.011906355619430542,0.012332453508861363,0.19388064742088318,0.8889834433794022
200,1,finetune,layer_9.mlp_down,0.2903178334236145,0.008513795077452776,-0.020009832456707954,0.015643351711332798,0.19636784866452217,0.8889834433794022
200,1,finetune,layer_10.attn_o,0.11102032661437988,0.004682623827626777,-0.020463667809963226,0.01753997546620667,0.24121956154704094,0.8889834433794022
200,1,finetune,layer_10.mlp_down,0.29028844833374023,0.008597254229237789,-0.023736970499157906,0.010254426393657923,0.21506809070706367,0.8889834433794022
200,1,finetune,layer_11.attn_o,0.11245767027139664,0.004574347236986634,-0.007790117058902979,0.007938292110338807,0.23447249084711075,0.8889834433794022
200,1,finetune,layer_11.mlp_down,0.28699275851249695,0.008604532606637957,-0.01939687877893448,0.009590094210579991,0.2240358293056488,0.8889834433794022
200,1,finetune,layer_12.attn_o,0.1144881546497345,0.004750632988207503,-0.013214490376412868,0.006526141660287976,0.29209017753601074,0.8889834433794022
200,1,finetune,layer_12.mlp_down,0.2900151312351227,0.008713584277863973,-0.016694819554686546,0.00948576652444899,0.220148004591465,0.8889834433794022
200,1,finetune,layer_13.attn_o,0.11402255296707153,0.0047194627742445155,-0.010718545876443386,0.0047803453635424376,0.2034529484808445,0.8889834433794022
200,1,finetune,layer_13.mlp_down,0.28762689232826233,0.008613404145864392,-0.021594099700450897,0.015414807014167309,0.24192237481474876,0.8889834433794022
200,1,finetune,layer_14.attn_o,0.10835430026054382,0.004607999811733965,-0.010789853520691395,0.008412203984335065,0.2580346129834652,0.8889834433794022
200,1,finetune,layer_14.mlp_down,0.287456750869751,0.008572640597502798,-0.013844930566847324,0.010022817412391305,0.2019750289618969,0.8889834433794022
200,1,finetune,layer_15.attn_o,0.11175306141376495,0.0047693396448153565,-0.007881193421781063,0.0020142518915235996,0.256997786462307,0.8889834433794022
200,1,finetune,layer_15.mlp_down,0.2858293354511261,0.008449616586322161,-0.0054445392452180386,0.013608821522211656,0.15921741165220737,0.8889834433794022
200,1,finetune,layer_16.attn_o,0.1116141676902771,0.004672590603854091,-0.0045578740537166595,0.0010778129799291492,0.1523506697267294,0.8889834433794022
200,1,finetune,layer_16.mlp_down,0.2824611961841583,0.008267587729116831,-0.0005095162196084857,0.01413824170595035,0.18310604058206081,0.8889834433794022
200,1,finetune,layer_17.attn_o,0.10859937965869904,0.004611983384625682,-3.0368386433110572e-05,0.011408088961616158,0.2189338579773903,0.8889834433794022
200,1,finetune,layer_17.mlp_down,0.279935747385025,0.008237884250804843,0.0008732019923627377,0.019660975318402052,0.2166162095963955,0.8889834433794022
200,1,finetune,layer_18.attn_o,0.10842521488666534,0.004464788784870597,0.0005715769366361201,0.014299336122348905,0.23512206971645355,0.8889834433794022
200,1,finetune,layer_18.mlp_down,0.27442628145217896,0.00800677089663448,-0.0011795322643592954,0.014502112520858645,0.1667894572019577,0.8889834433794022
200,1,finetune,layer_19.attn_o,0.10385483503341675,0.004384402991161654,0.001911186263896525,0.03997786110267043,0.3383434936404228,0.8889834433794022
200,1,finetune,layer_19.mlp_down,0.269978404045105,0.00780300268533664,-0.0004253637744113803,0.018242867779918015,0.17146141827106476,0.8889834433794022
200,1,finetune,layer_20.attn_o,0.10279589146375656,0.0042672366231223694,-0.0010061579523608088,0.020418109488673508,0.18160074763000011,0.8889834433794022
200,1,finetune,layer_20.mlp_down,0.2793463468551636,0.008020715133001156,-0.0033173083793371916,0.01209243594871623,0.1845200341194868,0.8889834433794022
200,1,finetune,layer_21.attn_o,0.10587520897388458,0.004488557112335149,-0.0016436958685517311,0.029744757899607066,0.24655240401625633,0.8889834433794022
200,1,finetune,layer_21.mlp_down,0.285121351480484,0.00813199258449082,0.0031304145231842995,0.012794641254004091,0.22972282394766808,0.8889834433794022
200,1,finetune,layer_22.attn_o,0.1048261895775795,0.004345073095511144,0.0065446458756923676,0.022943503339774907,0.3891618549823761,0.8889834433794022
200,1,finetune,layer_22.mlp_down,0.2868354022502899,0.008146878764056897,-0.0019271811470389366,0.015596571378409863,0.23546118661761284,0.8889834433794022
200,1,finetune,layer_23.attn_o,0.10359835624694824,0.004229871259073857,-0.0032590124756097794,0.023281322792172432,0.27741315588355064,0.8889834433794022
200,1,finetune,layer_23.mlp_down,0.28252092003822327,0.008051032269662715,-0.0012614983133971691,0.01793503505177796,0.2868650294840336,0.8889834433794022
200,1,finetune,layer_24.attn_o,0.10393625497817993,0.004327980667874145,-0.004262952599674463,0.022774463519454002,0.29009999707341194,0.8889834433794022
200,1,finetune,layer_24.mlp_down,0.2936478853225708,0.008452600948740086,0.005288921762257814,0.01915110065601766,0.2892855182290077,0.8889834433794022
200,1,finetune,layer_25.attn_o,0.11268044263124466,0.005034945461756582,0.026989910751581192,0.03175487229600549,0.2877529412508011,0.8889834433794022
200,1,finetune,layer_25.mlp_down,0.29992175102233887,0.009244959717246724,0.04623148590326309,0.033172858878970146,0.27463119477033615,0.8889834433794022
250,1,finetune,layer_0.attn_o,0.10317862033843994,0.004432065016571926,0.06886740773916245,-0.006583377020433545,0.2477509118616581,0.9173355996608734
250,1,finetune,layer_0.mlp_down,0.26801905035972595,0.007565354771305279,0.0002029176102951169,0.007359855284448713,0.13550401851534843,0.9173355996608734
250,1,finetune,layer_1.attn_o,0.10526137799024582,0.0043543150830017835,0.02620641700923443,-0.001373415463604033,0.14682190120220184,0.9173355996608734
250,1,finetune,layer_1.mlp_down,0.27905187010765076,0.007925805149914667,0.0045169745571911335,0.00042510428465902805,0.14326910115778446,0.9173355996608734
250,1,finetune,layer_2.attn_o,0.10324835032224655,0.0043808640867709445,0.009786096401512623,0.005228576250374317,0.09238438680768013,0.9173355996608734
250,1,finetune,layer_2.mlp_down,0.2674647867679596,0.0076812029163448635,0.0028088351245969534,0.0029310978134162724,0.08660056069493294,0.9173355996608734
250,1,finetune,layer_3.attn_o,0.10172184556722641,0.004313669777607577,0.004574798047542572,0.004020536784082651,0.1615311186760664,0.9173355996608734
250,1,finetune,layer_3.mlp_down,0.2687017321586609,0.0076497999298208675,0.003014674875885248,0.003622047253884375,0.1268464270979166,0.9173355996608734
250,1,finetune,layer_4.attn_o,0.10168527811765671,0.00436215655016856,-0.003889400279149413,0.0038503925316035748,0.1446821577847004,0.9173355996608734
250,1,finetune,layer_4.mlp_down,0.27208012342453003,0.00791874016738051,0.002217239001765847,0.00010004895739257336,0.11514957621693611,0.9173355996608734
250,1,finetune,layer_5.attn_o,0.10187634825706482,0.004183315801864695,-0.013458809815347195,0.0011492919657030143,0.17468789406120777,0.9173355996608734
250,1,finetune,layer_5.mlp_down,0.2700366973876953,0.00795420107913771,0.0022833391558378935,-0.0002866970608010888,0.11190467793494463,0.9173355996608734
250,1,finetune,layer_6.attn_o,0.10027365386486053,0.004435195745694636,-0.0017343447543680668,0.0017557500395923853,0.21976486034691334,0.9173355996608734
250,1,finetune,layer_6.mlp_down,0.2648824453353882,0.00770083674943475,0.0046496265567839146,0.008019078057259321,0.14493918977677822,0.9173355996608734
250,1,finetune,layer_7.attn_o,0.09908639639616013,0.00399756656136352,-0.0037213615141808987,0.010617765365168452,0.1768037285655737,0.9173355996608734
250,1,finetune,layer_7.mlp_down,0.2630136013031006,0.0076263383919384555,0.002643719082698226,0.004638113314285874,0.12424156256020069,0.9173355996608734
250,1,finetune,layer_8.attn_o,0.09585516154766083,0.003967991770372626,0.0010612690821290016,0.009568646899424493,0.2124684862792492,0.9173355996608734
250,1,finetune,layer_8.mlp_down,0.2583311200141907,0.007486793972286244,0.002080409089103341,0.00595568644348532,0.146538857370615,0.9173355996608734
250,1,finetune,layer_9.attn_o,0.09511715918779373,0.0038265070801887227,-0.001604247372597456,0.011095955036580563,0.17593081668019295,0.9173355996608734
250,1,finetune,layer_9.mlp_down,0.26463252305984497,0.0077604466960741435,0.002541212597861886,0.00907934398856014,0.1854287050664425,0.9173355996608734
250,1,finetune,layer_10.attn_o,0.10114128142595291,0.004265934751615882,0.0032203951850533485,0.00893338955938816,0.21373125351965427,0.9173355996608734
250,1,finetune,layer_10.mlp_down,0.2626868188381195,0.007779665728991936,0.019489506259560585,0.0073755583725869656,0.20854995772242546,0.9173355996608734
250,1,finetune,layer_11.attn_o,0.10149198770523071,0.0041282876604295,0.010919563472270966,0.006173709174618125,0.23094483464956284,0.9173355996608734
250,1,finetune,layer_11.mlp_down,0.2596837878227234,0.007785641965478291,0.025685589760541916,0.008422561455518007,0.2179872989654541,0.9173355996608734
250,1,finetune,layer_12.attn_o,0.1001066341996193,0.004153863988132778,0.015689989551901817,0.010314004961401224,0.2924724705517292,0.9173355996608734
250,1,finetune,layer_12.mlp_down,0.2610307037830353,0.00784259807139658,0.023284822702407837,0.00904602916125441,0.22533681988716125,0.9173355996608734
250,1,finetune,layer_13.attn_o,0.10060331225395203,0.00416400824692165,0.00506735360249877,0.002569200820289552,0.19996605440974236,0.9173355996608734
250,1,finetune,layer_13.mlp_down,0.257241427898407,0.00770336089539701,0.01965702511370182,0.004252960439771414,0.23097001761198044,0.9173355996608734
250,1,finetune,layer_14.attn_o,0.09765346348285675,0.00415290853943456,0.01744629256427288,0.0061630557756870985,0.23870070651173592,0.9173355996608734
250,1,finetune,layer_14.mlp_down,0.25453251600265503,0.007590651463446622,0.01355355978012085,0.006371841998770833,0.1916540041565895,0.9173355996608734
250,1,finetune,layer_15.attn_o,0.09811758995056152,0.004187392241054582,0.019415777176618576,0.0011906982399523258,0.24746473133563995,0.9173355996608734
250,1,finetune,layer_15.mlp_down,0.2514432370662689,0.007433000094329859,0.01089460775256157,-0.004487175727263093,0.15530632622539997,0.9173355996608734
250,1,finetune,layer_16.attn_o,0.09924250841140747,0.004154646980031726,0.008214454166591167,-0.0008162404410541058,0.12536052986979485,0.9173355996608734
250,1,finetune,layer_16.mlp_down,0.24850556254386902,0.007273631307348199,0.006100753787904978,-0.004042402870254591,0.17048272490501404,0.9173355996608734
250,1,finetune,layer_17.attn_o,0.09589920938014984,0.004072623099538949,0.008906083181500435,-0.005649335216730833,0.2116590067744255,0.9173355996608734
250,1,finetune,layer_17.mlp_down,0.24676640331745148,0.007261722532098292,0.0018427417380735278,-0.0027422566199675202,0.19235043600201607,0.9173355996608734
250,1,finetune,layer_18.attn_o,0.09712324291467667,0.003999378169494351,0.0021070982329547405,0.0010303545277565718,0.22159549593925476,0.9173355996608734
250,1,finetune,layer_18.mlp_down,0.24264705181121826,0.0070795090802647275,-0.002344248816370964,0.003499718935927376,0.1530497595667839,0.9173355996608734
250,1,finetune,layer_19.attn_o,0.09576104581356049,0.004042695368270451,-0.010024234652519226,0.0020017107017338276,0.2825985327363014,0.9173355996608734
250,1,finetune,layer_19.mlp_down,0.2395036518573761,0.0069221421435333415,-0.00358632137067616,0.0017424426041543484,0.14088755659759045,0.9173355996608734
250,1,finetune,layer_20.attn_o,0.09477441012859344,0.003934234753708569,-0.0028278734534978867,0.004632454831153154,0.1583493258804083,0.9173355996608734
250,1,finetune,layer_20.mlp_down,0.24554471671581268,0.007050112191675487,0.0007460226188413799,0.00042037758976221085,0.14466592483222485,0.9173355996608734
250,1,finetune,layer_21.attn_o,0.09612400829792023,0.004075139884998883,0.0035755401477217674,0.0029891651356592774,0.22608474269509315,0.9173355996608734
250,1,finetune,layer_21.mlp_down,0.24852032959461212,0.00708804568176442,0.002742546610534191,0.0025495365262031555,0.1629813350737095,0.9173355996608734
250,1,finetune,layer_22.attn_o,0.09595487266778946,0.003977343044514021,0.006076698657125235,0.005480695283040404,0.3048357926309109,0.9173355996608734
250,1,finetune,layer_22.mlp_down,0.24739563465118408,0.007026614977883064,0.0048914398066699505,0.001953219878487289,0.16849071346223354,0.9173355996608734
250,1,finetune,layer_23.attn_o,0.08739671856164932,0.0035683519810556265,0.007491429802030325,0.005404951516538858,0.2430834285914898,0.9173355996608734
250,1,finetune,layer_23.mlp_down,0.24553292989730835,0.006996908855361109,0.002713927300646901,0.003919003531336784,0.18222115002572536,0.9173355996608734
250,1,finetune,layer_24.attn_o,0.09386743605136871,0.003908687292001041,0.004303614608943462,0.005850858520716429,0.20909063890576363,0.9173355996608734
250,1,finetune,layer_24.mlp_down,0.2579766809940338,0.007425722130389229,-0.003095194697380066,0.00977240374777466,0.1317364014685154,0.9173355996608734
250,1,finetune,layer_25.attn_o,0.09965132921934128,0.004452730755314106,-0.005795713048428297,0.0076108961366117,0.17527626268565655,0.9173355996608734
250,1,finetune,layer_25.mlp_down,0.2640586495399475,0.008139382014960766,-0.02232171595096588,0.006384869338944554,0.1386481486260891,0.9173355996608734
300,2,finetune,layer_0.attn_o,0.07778884470462799,0.0033414325274705296,0.01329781860113144,-0.008669917355291545,0.09014927037060261,0.7780451327562332
300,2,finetune,layer_0.mlp_down,0.1943289190530777,0.005485224778753522,-0.0010720192221924663,-0.009170132572762668,0.05712538491934538,0.7780451327562332
300,2,finetune,layer_1.attn_o,0.07899438589811325,0.0032677238578909347,0.005573272239416838,-0.003840931865852326,0.06574100721627474,0.7780451327562332
300,2,finetune,layer_1.mlp_down,0.20810040831565857,0.005910536670344855,0.006824178155511618,-0.006304169859504327,0.06610817555338144,0.7780451327562332
300,2,finetune,layer_2.attn_o,0.07808388024568558,0.003313116248212538,0.006102235056459904,-0.005581605131737888,0.03995955968275666,0.7780451327562332
300,2,finetune,layer_2.mlp_down,0.19750209152698517,0.005671895058113385,0.003919926472008228,-0.003577367329853587,0.04434850160032511,0.7780451327562332
300,2,finetune,layer_3.attn_o,0.07770297676324844,0.0032951042714616107,0.009977923706173897,-0.008248173224274069,0.0712256720289588,0.7780451327562332
300,2,finetune,layer_3.mlp_down,0.20072975754737854,0.005714594000437064,0.006193552631884813,-0.005096768218209036,0.05900882929563522,0.7780451327562332
300,2,finetune,layer_4.attn_o,0.07841390371322632,0.0033638360491662377,0.00573405297473073,-0.008676249737618491,0.06121028494089842,0.7780451327562332
300,2,finetune,layer_4.mlp_down,0.21084439754486084,0.0061364029358847525,0.004923972766846418,-0.003884997589921113,0.05079135997220874,0.7780451327562332
300,2,finetune,layer_5.attn_o,0.0819404348731041,0.0033646816647997582,0.01060124859213829,0.00013541702355723828,0.07091962825506926,0.7780451327562332
300,2,finetune,layer_5.mlp_down,0.21807923913002014,0.006423611520769293,0.0037350633647292852,-0.0013004759093746543,0.04240679694339633,0.7780451327562332
300,2,finetune,layer_6.attn_o,0.08293531090021133,0.003668296876273201,0.019421815872192383,0.0038048417191021144,0.10218427889049053,0.7780451327562332
300,2,finetune,layer_6.mlp_down,0.2183077484369278,0.006346692899320986,0.007786307483911514,-0.0016717440448701382,0.05679203663021326,0.7780451327562332
300,2,finetune,layer_7.attn_o,0.08681528270244598,0.003502488223134011,0.0018092290265485644,0.0010929512354778126,0.0756227457895875,0.7780451327562332
300,2,finetune,layer_7.mlp_down,0.22424238920211792,0.006502028226912354,0.0018471397925168276,0.002116804214892909,0.05455153901129961,0.7780451327562332
300,2,finetune,layer_8.attn_o,0.08568768203258514,0.003547091448707043,0.005394080188125372,0.0036015325458720326,0.09661114122718573,0.7780451327562332
300,2,finetune,layer_8.mlp_down,0.22750568389892578,0.006593322949419077,0.0017946643056347966,0.0020204546162858605,0.06313490867614746,0.7780451327562332
300,2,finetune,layer_9.attn_o,0.08330821245908737,0.003351429334096061,-0.0012719606747850776,0.003241606696974486,0.07869959808886051,0.7780451327562332
300,2,finetune,layer_9.mlp_down,0.23359160125255585,0.006850060555045371,0.003111591562628746,0.001694019741989905,0.08550433907657862,0.7780451327562332
300,2,finetune,layer_10.attn_o,0.08562833815813065,0.0036116205823243513,-0.0013060170458629727,0.0017994979862123728,0.11318117938935757,0.7780451327562332
